Dates,NiKKEI,FTSE100,S&P500
25/07/1997,20389.54,4851.5,938.79
28/07/1997,20575.26,4862.6,936.45
29/07/1997,20402.74,4876.6,942.29
30/07/1997,20212.82,4927.3,952.29
31/07/1997,20331.43,4907.5,954.29
01/08/1997,19804.38,4899.3,947.14
04/08/1997,19668.07,4895.7,950.3
05/08/1997,19514.45,4960.6,952.37
06/08/1997,19702.07,5026.2,960.32
07/08/1997,19475.85,5086.8,951.19
08/08/1997,19604.46,5031.3,933.54
11/08/1997,18824.18,5031.9,937
12/08/1997,19099.11,5075.8,926.53
13/08/1997,19008.6,5003.6,922.02
14/08/1997,19222.62,4991.3,924.77
15/08/1997,19326.03,4865.8,900.81
18/08/1997,19041.1,4835,912.49
19/08/1997,18961,4914.2,926.01
20/08/1997,19252.23,4958.4,939.35
21/08/1997,19157.12,4978,925.05
22/08/1997,18650.17,4901.1,923.55
25/08/1997,18656.17,4901.1,920.16
26/08/1997,18814.98,4886.3,913.02
27/08/1997,18441.94,4906.9,913.7
28/08/1997,18451.45,4845.4,903.67
29/08/1997,18229.42,4817.5,899.47
01/09/1997,17974.3,4870.2,899.47
02/09/1997,18232.52,4952.2,927.58
03/09/1997,18735.17,4976.9,927.86
04/09/1997,18615.06,4991.3,930.87
05/09/1997,18650.17,4994.2,929.05
08/09/1997,18633.86,4985.2,931.2
09/09/1997,18695.97,4950.5,933.62
10/09/1997,18704.77,4905.2,919.03
11/09/1997,18282.23,4854.8,912.59
12/09/1997,17965.8,4848.2,923.91
15/09/1997,17965.8,4902.9,919.77
16/09/1997,17974.5,4976.4,945.64
17/09/1997,17683.27,5013.1,943
18/09/1997,17930.09,5046.2,947.29
19/09/1997,18058.21,5023.8,950.51
22/09/1997,18201.32,5075.7,955.43
23/09/1997,18201.32,5027.5,951.93
24/09/1997,18420.08,5077.2,944.48
25/09/1997,18341.96,5065.5,937.91
26/09/1997,17994.71,5226.3,945.22
29/09/1997,17987.21,5220.3,953.34
30/09/1997,17887.71,5244.2,947.28
01/10/1997,17842.16,5317.1,955.41
02/10/1997,17455.04,5296.1,960.46
03/10/1997,17647.45,5330.8,965.03
06/10/1997,17824.78,5300,972.69
07/10/1997,17511.19,5305.6,983.12
08/10/1997,17619.18,5262.1,973.84
09/10/1997,17376.92,5217.8,970.62
10/10/1997,17376.92,5227.3,966.98
13/10/1997,17204.7,5300.1,968.1
14/10/1997,17306.39,5298.9,970.28
15/10/1997,17306.39,5263.7,965.72
16/10/1997,17707.49,5287.9,955.23
17/10/1997,17478.42,5271.1,944.16
20/10/1997,17294.51,5211,955.61
21/10/1997,17210.09,5225.9,972.28
22/10/1997,17687.61,5148.8,968.49
23/10/1997,17151.55,4991.5,950.69
24/10/1997,17363.74,4970.2,941.64
27/10/1997,17038.36,4840.7,876.99
28/10/1997,16312.69,4755.4,921.85
29/10/1997,16857.04,4871.8,919.16
30/10/1997,16364.94,4801.9,903.68
31/10/1997,16458.94,4842.3,914.62
03/11/1997,16458.94,4906.4,938.99
04/11/1997,16500.1,4897.4,940.76
05/11/1997,16448.05,4908.3,942.76
06/11/1997,16533.87,4863.8,938.03
07/11/1997,15836.36,4764.3,927.51
10/11/1997,15697.2,4806.8,921.13
11/11/1997,15867.23,4793.7,923.78
12/11/1997,15434.17,4720.4,905.96
13/11/1997,15427.27,4711,916.66
14/11/1997,15082.52,4741.8,928.35
17/11/1997,16283.32,4867,946.2
18/11/1997,16726.57,4845.4,938.23
19/11/1997,15842.46,4830.1,944.59
20/11/1997,16308.49,4908.4,958.98
21/11/1997,16721.58,4985.8,963.09
24/11/1997,16721.58,4898.6,946.67
25/11/1997,15867.53,4863.5,950.82
26/11/1997,16045.55,4891.2,951.64
27/11/1997,16603.2,4889,951.64
28/11/1997,16636.26,4831.8,955.4
01/12/1997,17007.59,4921.8,974.78
02/12/1997,16910.29,4977.6,971.68
03/12/1997,16585.51,4970.7,976.77
04/12/1997,16306.79,5082.3,973.1
05/12/1997,16424.48,5142.9,983.79
08/12/1997,16131.57,5187.4,982.37
09/12/1997,16686.51,5177.1,975.78
10/12/1997,16478.12,5130.7,969.79
11/12/1997,16050.15,5035.9,954.94
12/12/1997,15904.3,5045.2,953.39
15/12/1997,15909.39,5121.8,963.39
16/12/1997,15985.21,5203.4,968.04
17/12/1997,16541.06,5190.8,965.54
18/12/1997,16161.64,5168.3,955.3
19/12/1997,15314.89,5020.2,946.78
22/12/1997,14799.4,5018.2,953.7
23/12/1997,14799.4,5049.8,939.13
24/12/1997,14924.98,5013.9,932.7
25/12/1997,15300.1,5013.9,932.7
26/12/1997,14802.6,5013.9,936.46
29/12/1997,14775.22,5112.4,953.35
30/12/1997,15258.74,5132.3,970.84
31/12/1997,15258.74,5135.5,970.43
01/01/1998,15258.74,5135.5,970.43
02/01/1998,15258.74,5193.5,975.04
05/01/1998,14956.84,5262.5,977.07
06/01/1998,14896.4,5264.4,966.58
07/01/1998,15028.17,5224.1,964
08/01/1998,15019.18,5237.1,956.05
09/01/1998,14995.1,5138.3,927.69
12/01/1998,14664.44,5068.8,939.21
13/01/1998,14755.94,5083.9,952.12
14/01/1998,15121.98,5106.9,957.94
15/01/1998,15121.98,5165.8,950.73
16/01/1998,16046.45,5263.1,961.51
19/01/1998,16262.04,5273.6,961.51
20/01/1998,16366.53,5278.2,978.6
21/01/1998,16684.42,5272.3,970.81
22/01/1998,16405.69,5253.1,963.04
23/01/1998,16789.11,5181.4,957.59
26/01/1998,17073.33,5237.2,956.95
27/01/1998,16981.62,5326.3,969.02
28/01/1998,16973.83,5372.6,977.46
29/01/1998,17014.59,5422.4,985.49
30/01/1998,16628.47,5458.5,980.28
02/02/1998,16776.82,5599,1001.27
03/02/1998,17022.98,5612.8,1006
04/02/1998,16882.62,5595.8,1006.9
05/02/1998,17003.3,5606.4,1003.54
06/02/1998,17040.06,5629.7,1012.46
09/02/1998,17205,5600.9,1010.74
10/02/1998,17205.09,5613.3,1019.01
11/02/1998,17205.09,5607.9,1020.01
12/02/1998,17174.93,5552.5,1024.14
13/02/1998,16791.01,5582.3,1020.09
16/02/1998,16775.52,5619.9,1020.09
17/02/1998,16790.71,5709.5,1022.76
18/02/1998,16613.89,5723.4,1032.08
19/02/1998,16616.48,5718.5,1028.28
20/02/1998,16756.24,5751.6,1034.21
23/02/1998,16609.49,5702.8,1038.14
24/02/1998,16198,5651,1030.56
25/02/1998,16360.64,5745.1,1042.9
26/02/1998,16501.7,5764.8,1048.67
27/02/1998,16831.67,5767.3,1049.34
02/03/1998,17264.34,5820.6,1047.7
03/03/1998,17168.33,5807.7,1052.02
04/03/1998,17095.6,5733.1,1047.33
05/03/1998,16848.55,5695.6,1035.05
06/03/1998,17131.97,5782.9,1055.69
09/03/1998,16972.53,5818.9,1052.31
10/03/1998,16982.82,5828.5,1064.25
11/03/1998,16756.14,5829.8,1068.47
12/03/1998,16575.22,5794.8,1069.92
13/03/1998,17060.14,5782.3,1068.61
16/03/1998,16861.14,5785.1,1079.27
17/03/1998,16997.2,5834.9,1080.45
18/03/1998,16619.68,5903.6,1085.52
19/03/1998,16679.02,5997.9,1089.74
20/03/1998,16830.47,5956.3,1099.16
23/03/1998,16868.83,5947,1095.55
24/03/1998,16606.39,5983.7,1105.65
25/03/1998,16658.34,5967.8,1101.93
26/03/1998,16980.62,5905.6,1100.8
27/03/1998,16739.26,5939.3,1095.44
30/03/1998,16263.04,5911.9,1093.55
31/03/1998,16527.17,5932.2,1101.75
01/04/1998,16241.66,6017.6,1108.15
02/04/1998,15702.9,6052.8,1120.01
03/04/1998,15517.78,6064.2,1122.7
06/04/1998,15705.99,6105.8,1121.38
07/04/1998,15978.72,6094,1109.54
08/04/1998,16376.62,6055.2,1101.65
09/04/1998,16536.66,6105.5,1110.67
10/04/1998,16481.12,6105.5,1110.67
13/04/1998,16317.58,6105.5,1109.69
14/04/1998,16277.32,6104.1,1115.75
15/04/1998,16299.3,6074.1,1119.32
16/04/1998,15883.77,6002,1108.17
17/04/1998,15703.8,5922.2,1122.72
20/04/1998,15697.1,5954.1,1123.65
21/04/1998,15825.67,5955,1126.67
22/04/1998,15761.54,5931.1,1130.54
23/04/1998,15761.69,5898.1,1119.58
24/04/1998,16011.24,5863.9,1107.9
27/04/1998,15649.95,5722.4,1086.54
28/04/1998,15395.43,5806.6,1085.11
29/04/1998,15395.43,5833.1,1094.63
30/04/1998,15641.26,5928.3,1111.75
01/05/1998,15601.1,6010.3,1121
04/05/1998,15601.1,6010.3,1122.07
05/05/1998,15601.1,5986.5,1115.5
06/05/1998,15243.84,5992.4,1104.92
07/05/1998,15143.03,5938,1095.14
08/05/1998,15149,5969.8,1108.14
11/05/1998,15381.9,6028.3,1106.64
12/05/1998,15322.48,5956.7,1115.79
13/05/1998,15343.81,5972.9,1118.86
14/05/1998,15307.69,5948.5,1117.37
15/05/1998,15242.86,5917.8,1108.73
18/05/1998,15384.47,5826.2,1105.82
19/05/1998,15551.65,5877.8,1109.52
20/05/1998,15652.95,5907.4,1119.06
21/05/1998,15845.25,5935.6,1114.64
22/05/1998,15801.65,5955.6,1110.47
25/05/1998,15783.12,5955.6,1110.47
26/05/1998,15884.82,5970.7,1094.02
27/05/1998,15664.29,5870.2,1092.23
28/05/1998,15796.55,5862.3,1097.6
29/05/1998,15670.78,5870.7,1090.82
01/06/1998,15321.03,5837.9,1090.98
02/06/1998,15554.45,5842.3,1093.22
03/06/1998,15347,5898.4,1082.73
04/06/1998,15426.47,5860.8,1094.83
05/06/1998,15323.43,5947.3,1113.86
08/06/1998,15294.71,6037.8,1115.72
09/06/1998,15530.17,6019.8,1118.41
10/06/1998,15339.26,5987.4,1112.28
11/06/1998,15014.04,5852.5,1094.58
12/06/1998,15022.33,5769.8,1098.84
15/06/1998,14825.17,5715.7,1077.01
16/06/1998,14720.38,5729.7,1087.59
17/06/1998,14715.38,5832.7,1107.11
18/06/1998,15361.54,5812.1,1106.37
19/06/1998,15267.98,5748.1,1100.65
22/06/1998,15309.09,5712.4,1103.21
23/06/1998,15054.6,5772,1119.49
24/06/1998,15123.18,5804.9,1132.88
25/06/1998,15132.22,5858.9,1129.28
26/06/1998,15210.04,5877.4,1133.2
29/06/1998,15365.73,5884.5,1138.49
30/06/1998,15830.27,5832.5,1133.84
01/07/1998,16362.89,5919.9,1148.56
02/07/1998,16471.58,5960.2,1146.42
03/07/1998,16511.24,5988.4,1146.42
06/07/1998,16350.45,5990.3,1157.33
07/07/1998,16416.28,6003.4,1154.66
08/07/1998,16530.97,6009.6,1166.38
09/07/1998,16446.95,5969.7,1158.56
10/07/1998,16090.06,5929.7,1164.33
13/07/1998,16360.39,5958.2,1165.19
14/07/1998,16488.91,6100.2,1177.58
15/07/1998,16614.14,6151.5,1174.81
16/07/1998,16731.92,6116.8,1183.99
17/07/1998,16570.78,6174,1186.75
20/07/1998,16570.78,6179,1184.1
21/07/1998,16556.69,6132.7,1165.07
22/07/1998,16293.06,5989.6,1164.08
23/07/1998,16188.01,5976.2,1139.75
24/07/1998,16361.89,5892.3,1140.8
27/07/1998,15944.36,5836.1,1147.27
28/07/1998,16114.54,5835.8,1130.24
29/07/1998,16158.09,5844.1,1125.21
30/07/1998,16201.6,5910.7,1142.95
31/07/1998,16378.97,5837,1120.67
03/08/1998,16165.08,5809.7,1112.44
04/08/1998,16023.58,5736.1,1072.12
05/08/1998,15992.16,5632.5,1081.43
06/08/1998,15876.22,5594.1,1089.63
07/08/1998,15829.17,5680.4,1089.45
10/08/1998,15626.42,5587.6,1083.14
11/08/1998,15406.99,5432.8,1068.98
12/08/1998,15378.97,5462.2,1084.22
13/08/1998,15382.02,5399.5,1074.91
14/08/1998,15123.93,5455,1062.75
17/08/1998,14794.66,5467.2,1083.67
18/08/1998,15063.79,5648.2,1101.2
19/08/1998,15406.34,5694.3,1098.06
20/08/1998,15391.41,5667.4,1091.6
21/08/1998,15298.2,5477,1081.24
24/08/1998,14988.36,5553.7,1088.14
25/08/1998,15072.93,5654.4,1092.85
26/08/1998,14866.03,5545.4,1084.19
27/08/1998,14413.79,5368.5,1042.59
28/08/1998,13915.63,5249.4,1027.14
31/08/1998,14107.89,5249.4,957.28
01/09/1998,14369.63,5169.1,994.26
02/09/1998,14376.62,5235.8,990.47
03/09/1998,14261.24,5118.7,982.26
04/09/1998,14042.91,5167,973.89
07/09/1998,14790.06,5347,973.89
08/09/1998,14913.49,5344.2,1023.46
09/09/1998,14755.54,5311.3,1006.2
10/09/1998,14666.03,5136.6,980.19
11/09/1998,13916.98,5118.6,1009.06
14/09/1998,14227.37,5268.6,1029.72
15/09/1998,14227.37,5281.7,1037.68
16/09/1998,14197.7,5291.7,1045.48
17/09/1998,13859.14,5132.9,1018.87
18/09/1998,13983.12,5055.6,1020.09
21/09/1998,13597.3,4990.3,1023.89
22/09/1998,13789.81,5103.3,1029.63
23/09/1998,13789.81,5214.7,1066.09
24/09/1998,14205.78,5167.6,1042.72
25/09/1998,13723.84,5061,1044.75
28/09/1998,13909.37,5093.5,1048.69
29/09/1998,13821.43,5108.7,1049.02
30/09/1998,13406.39,5064.4,1017.01
01/10/1998,13197.12,4908.2,986.39
02/10/1998,13223.69,4750.4,1002.6
05/10/1998,12948.12,4648.7,988.56
06/10/1998,13021.64,4854,984.59
07/10/1998,13825.61,4828.9,970.68
08/10/1998,13026.06,4698.8,959.44
09/10/1998,12879.97,4823.4,984.39
12/10/1998,13555.01,5037.6,997.71
13/10/1998,13242.79,4990.1,994.8
14/10/1998,13070.73,5038.4,1005.53
15/10/1998,12995.37,5056.3,1047.49
16/10/1998,13280.54,5133.1,1056.42
19/10/1998,13567.2,5077.5,1062.39
20/10/1998,13808.05,5251.9,1063.93
21/10/1998,14216.33,5206.6,1069.92
22/10/1998,14295.56,5229.9,1078.48
23/10/1998,14144.7,5217.1,1070.67
26/10/1998,13843.46,5231.5,1072.32
27/10/1998,13820.68,5331.2,1065.34
28/10/1998,13516.07,5293.9,1068.09
29/10/1998,13668.72,5358.5,1085.93
30/10/1998,13564.51,5438.4,1098.67
02/11/1998,13952.75,5525.5,1111.6
03/11/1998,13952.75,5503.9,1110.84
04/11/1998,14527.81,5622.9,1118.67
05/11/1998,14341.37,5479.8,1133.85
06/11/1998,14121.97,5491,1141.01
09/11/1998,14194.54,5433.9,1130.2
10/11/1998,14108.09,5432.3,1128.26
11/11/1998,14428.02,5476.8,1120.97
12/11/1998,14075.06,5448.9,1117.69
13/11/1998,14268.21,5463.2,1125.72
16/11/1998,14428.27,5510.5,1135.87
17/11/1998,14413,5502.7,1139.32
18/11/1998,14599.23,5474,1144.48
19/11/1998,14354.46,5606.2,1152.61
20/11/1998,14779.94,5717.5,1163.55
23/11/1998,14779.94,5848.4,1188.21
24/11/1998,15164.64,5798.3,1182.99
25/11/1998,15073.47,5755.3,1186.87
26/11/1998,15207.77,5827.9,1186.87
27/11/1998,15069.39,5844.2,1192.33
30/11/1998,14883.7,5743.9,1163.63
01/12/1998,14835.41,5537.4,1175.28
02/12/1998,14986.62,5507.2,1171.25
03/12/1998,14697.08,5566.1,1150.14
04/12/1998,14639.97,5581.9,1176.74
07/12/1998,14723.49,5576.7,1187.7
08/12/1998,14808.2,5615.7,1181.38
09/12/1998,14931.9,5669.1,1183.49
10/12/1998,14807.8,5660.3,1165.02
11/12/1998,14405.64,5541.7,1166.46
14/12/1998,14111.62,5534.5,1141.2
15/12/1998,14011.19,5557.1,1162.83
16/12/1998,14096.3,5630.4,1161.94
17/12/1998,14126.99,5685.2,1179.98
18/12/1998,14194.29,5741.9,1188.03
21/12/1998,14152.95,5876.5,1202.84
22/12/1998,13779.45,5843.3,1203.57
23/12/1998,13779.45,5908.8,1228.54
24/12/1998,13706.73,5867.2,1226.27
25/12/1998,13797.95,5867.2,1226.27
28/12/1998,13709.06,5867.2,1225.49
29/12/1998,13846.9,5941.5,1241.81
30/12/1998,13842.17,5882.6,1231.93
31/12/1998,13842.17,5882.6,1229.23
01/01/1999,13842.17,5882.6,1229.23
04/01/1999,13415.89,5879.4,1228.1
05/01/1999,13232.74,5958.2,1244.78
06/01/1999,13468.46,6148.8,1272.34
07/01/1999,13536.56,6101.2,1269.73
08/01/1999,13391.81,6147.2,1275.09
11/01/1999,13368.48,6085,1263.88
12/01/1999,13360.97,6033.6,1239.51
13/01/1999,13403.6,5850.1,1234.4
14/01/1999,13738.86,5820.2,1212.19
15/01/1999,13738.86,5941,1243.26
18/01/1999,13805.06,6123.9,1243.26
19/01/1999,13770.44,6027.6,1252
20/01/1999,14028.05,6105.6,1256.62
21/01/1999,14245.42,6022.2,1235.16
22/01/1999,14154.4,5861.2,1225.19
25/01/1999,14208.81,5880.9,1233.98
26/01/1999,14382.01,5885.7,1252.31
27/01/1999,14450.06,5876.4,1243.17
28/01/1999,14342.32,5872.5,1265.37
29/01/1999,14499.25,5896,1279.64
01/02/1999,14465.18,6012.4,1273
02/02/1999,14349.83,6013,1261.99
03/02/1999,14161.31,5940.3,1272.07
04/02/1999,14086.85,5939.9,1248.49
05/02/1999,13898.08,5855.3,1239.4
08/02/1999,13992.49,5834.9,1243.77
09/02/1999,13902.66,5779.9,1216.14
10/02/1999,13952.4,5770.2,1223.55
11/02/1999,13952.4,5888.5,1254.04
12/02/1999,13973.69,5950.7,1230.13
15/02/1999,14054.72,6023.2,1230.13
16/02/1999,14232.64,6108.6,1241.87
17/02/1999,14158.67,6078.4,1224.03
18/02/1999,14146.79,6074.9,1237.28
19/02/1999,14098.04,6031.2,1239.22
22/02/1999,14256.67,6069.9,1272.14
23/02/1999,14500.65,6155.2,1271.18
24/02/1999,14355.45,6307.6,1253.41
25/02/1999,14470.45,6206.5,1245.02
26/02/1999,14367.54,6175.1,1238.33
01/03/1999,14221.75,6060.9,1236.16
02/03/1999,13921.06,6061.3,1225.5
03/03/1999,14170.36,6048.3,1227.7
04/03/1999,14183.45,6101.4,1246.64
05/03/1999,14894,6205.5,1275.47
08/03/1999,14779.05,6208.9,1282.73
09/03/1999,15096.7,6237.7,1279.84
10/03/1999,15480,6241.5,1286.84
11/03/1999,15502.14,6335.7,1297.68
12/03/1999,15488.86,6282.2,1294.59
15/03/1999,15779.6,6206.8,1307.26
16/03/1999,16072.82,6201.9,1306.38
17/03/1999,16268.11,6140.6,1297.82
18/03/1999,15717.92,6114.3,1316.55
19/03/1999,16378.78,6163.2,1299.29
22/03/1999,16378.78,6152.8,1297.01
23/03/1999,16019.1,6060.5,1262.14
24/03/1999,15515.47,6016.7,1268.59
25/03/1999,15986.04,6085,1289.99
26/03/1999,16016.99,6139.2,1282.8
29/03/1999,16008.84,6252.9,1310.17
30/03/1999,15859.12,6264.1,1300.75
31/03/1999,15836.59,6295.3,1286.37
01/04/1999,16327.56,6330.02,1293.72
02/04/1999,16290.19,6330.02,1293.72
05/04/1999,16334.78,6330.02,1321.12
06/04/1999,16479.71,6415.28,1317.89
07/04/1999,16554.5,6473.22,1326.89
08/04/1999,16846.69,6437.87,1343.98
09/04/1999,16855.63,6472.83,1348.35
12/04/1999,16507.4,6441.16,1358.64
13/04/1999,16715.16,6513.08,1349.82
14/04/1999,16764.68,6493.56,1328.44
15/04/1999,16727.08,6466.13,1322.86
16/04/1999,16851.58,6420.61,1319
19/04/1999,16674.21,6515.34,1289.48
20/04/1999,16697.11,6319.76,1306.17
21/04/1999,16495.02,6310.95,1336.12
22/04/1999,16665.88,6413.55,1358.82
23/04/1999,16923.25,6427.99,1356.85
26/04/1999,16918.51,6503.59,1360.04
27/04/1999,16957.27,6593.62,1362.8
28/04/1999,16942.24,6598.77,1350.91
29/04/1999,16942.24,6497.6,1342.83
30/04/1999,16701.53,6552.18,1335.18
03/05/1999,16701.53,6552.18,1354.63
04/05/1999,16701.53,6533.14,1332
05/05/1999,16701.53,6401.67,1347.31
06/05/1999,17300.61,6406.59,1332.05
07/05/1999,16946.52,6356.03,1345
10/05/1999,16977.01,6348.82,1340.3
11/05/1999,16743.18,6378.26,1355.61
12/05/1999,16947.36,6343.12,1364
13/05/1999,16851.25,6456.62,1367.56
14/05/1999,16810.39,6300.42,1337.8
17/05/1999,16421.02,6165.79,1339.49
18/05/1999,16378.62,6206.43,1333.32
19/05/1999,16128.18,6266.73,1344.23
20/05/1999,16199.99,6368.18,1338.83
21/05/1999,16292.98,6353.1,1330.29
24/05/1999,16390.49,6322.1,1306.65
25/05/1999,16214.23,6249.32,1284.4
26/05/1999,16230.52,6236.77,1304.76
27/05/1999,16177.19,6199.47,1281.41
28/05/1999,15972.68,6226.22,1301.84
31/05/1999,16111.65,6226.22,1301.84
01/06/1999,16408.5,6250.03,1294.26
02/06/1999,16417.99,6302.23,1294.81
03/06/1999,16227.5,6348.58,1299.54
04/06/1999,16300.75,6361.48,1327.75
07/06/1999,16475.89,6412.03,1334.52
08/06/1999,16562.92,6431.54,1317.33
09/06/1999,16622.5,6453.01,1318.64
10/06/1999,17102.62,6403.41,1302.82
11/06/1999,17198.55,6484.79,1293.64
14/06/1999,17188.82,6430.15,1294
15/06/1999,17282,6451.24,1301.16
16/06/1999,17210.18,6504.88,1330.41
17/06/1999,17470.45,6493.61,1339.9
18/06/1999,17431.26,6527.81,1342.84
21/06/1999,17738.85,6581.25,1349
22/06/1999,17777.62,6552.42,1335.88
23/06/1999,17586.75,6496.47,1333.06
24/06/1999,17628.32,6416.69,1315.78
25/06/1999,17436.52,6435.43,1315.31
28/06/1999,17610.58,6405.75,1331.35
29/06/1999,17782.79,6307.08,1351.45
30/06/1999,17529.74,6318.53,1372.71
01/07/1999,17860.75,6488.9,1380.96
02/07/1999,17932.47,6491.92,1391.22
05/07/1999,18135.06,6592,1391.22
06/07/1999,18050.73,6620.63,1388.12
07/07/1999,17958.9,6597.42,1395.86
08/07/1999,17967.65,6557.34,1394.42
09/07/1999,17937.73,6562.6,1403.28
12/07/1999,18274.18,6545.47,1399.1
13/07/1999,18181.09,6445.62,1393.56
14/07/1999,18357.86,6473.14,1398.17
15/07/1999,18431.86,6574.99,1409.62
16/07/1999,18248.3,6563.25,1418.78
19/07/1999,18532.58,6483.72,1407.65
20/07/1999,18532.58,6391.99,1377.1
21/07/1999,18257.52,6329.83,1379.29
22/07/1999,17730.34,6297.75,1360.97
23/07/1999,17534.44,6207.42,1356.94
26/07/1999,17491.34,6169.13,1347.76
27/07/1999,17462.72,6262.83,1362.84
28/07/1999,17579.91,6297.22,1365.4
29/07/1999,17869.92,6117.53,1341.03
30/07/1999,17861.86,6231.93,1328.72
02/08/1999,17825.7,6288.29,1328.05
03/08/1999,17969.93,6250.65,1322.18
04/08/1999,17685.38,6235.43,1305.33
05/08/1999,17358.19,6101.61,1313.71
06/08/1999,17084.24,6121,1300.29
09/08/1999,17190.45,6126.45,1297.8
10/08/1999,17202.09,5978.35,1281.43
11/08/1999,17211.16,6014.44,1301.93
12/08/1999,17422.97,6153.34,1298.16
13/08/1999,17435.17,6245.13,1327.68
16/08/1999,17826.03,6235.41,1330.77
17/08/1999,17860.09,6166.45,1344.16
18/08/1999,17892.26,6201.78,1332.84
19/08/1999,17879.74,6117.98,1323.59
20/08/1999,18098.11,6180.84,1336.61
23/08/1999,18233.55,6322.11,1360.22
24/08/1999,18095.41,6315.06,1363.5
25/08/1999,17855.16,6369.49,1381.79
26/08/1999,17666.29,6383.93,1362.01
27/08/1999,17599.37,6375.16,1348.27
30/08/1999,17918.97,6375.16,1324.02
31/08/1999,17436.56,6246.44,1320.41
01/09/1999,17802.48,6276.18,1331.07
02/09/1999,17631.25,6195.6,1319.11
03/09/1999,17629.99,6332.15,1357.24
06/09/1999,17756.51,6375.7,1357.24
07/09/1999,17707.5,6309.51,1350.45
08/09/1999,17641.38,6253.57,1344.15
09/09/1999,17677.56,6260.58,1347.66
10/09/1999,17711.02,6191.01,1351.66
13/09/1999,17909.29,6168.97,1344.13
14/09/1999,17777.22,6115.96,1336.29
15/09/1999,17777.22,6067.69,1317.97
16/09/1999,17291.59,6014.61,1318.48
17/09/1999,17342.27,6039.8,1335.42
20/09/1999,17575.26,6056.53,1335.53
21/09/1999,17932.79,5957.34,1307.58
22/09/1999,17325.76,5913.93,1310.51
23/09/1999,17325.76,5969.71,1280.41
24/09/1999,16871.73,5937.64,1277.36
27/09/1999,16821.06,6078.58,1283.31
28/09/1999,17325.7,6007.18,1282.2
29/09/1999,17282.28,6020.64,1268.37
30/09/1999,17605.46,6029.84,1282.71
01/10/1999,17712.56,5970.73,1282.81
04/10/1999,17763.71,6052.88,1304.6
05/10/1999,17784.15,6084.51,1301.35
06/10/1999,17896.42,6097.53,1325.4
07/10/1999,18136.55,6200.45,1317.64
08/10/1999,18062.18,6199.39,1336.02
11/10/1999,18062.18,6234.78,1335.21
12/10/1999,18090.81,6174.85,1313.04
13/10/1999,17754.49,6113.36,1285.55
14/10/1999,17780.26,6039.4,1283.42
15/10/1999,17601.57,5907.33,1247.41
18/10/1999,17275.33,5869.18,1254.13
19/10/1999,17254.17,5993.69,1261.32
20/10/1999,17534.71,6006.68,1289.43
21/10/1999,17448.27,5939.34,1283.61
22/10/1999,17438.8,6058.91,1301.65
25/10/1999,17648.79,6009.36,1293.63
26/10/1999,17671.79,6092.4,1281.91
27/10/1999,17382.36,6045.7,1296.71
28/10/1999,17413.71,6149.1,1342.44
29/10/1999,17942.08,6255.72,1362.93
01/11/1999,17996.92,6283.97,1354.12
02/11/1999,17991.96,6252,1347.74
03/11/1999,17991.96,6280.84,1354.93
04/11/1999,18348.13,6331.33,1362.64
05/11/1999,18354.9,6356.61,1370.23
08/11/1999,18240.98,6374.34,1377.01
09/11/1999,18292.16,6435.45,1365.28
10/11/1999,18567.87,6446.96,1373.46
11/11/1999,18327.28,6551.44,1381.46
12/11/1999,18258.55,6511.58,1396.06
15/11/1999,18198.09,6533.64,1394.39
16/11/1999,18155.14,6582.99,1420.07
17/11/1999,18274.82,6555.69,1410.71
18/11/1999,18532.81,6550.75,1424.94
19/11/1999,18570.84,6482.25,1422
22/11/1999,18822.12,6441.99,1420.94
23/11/1999,18822.12,6534.2,1404.64
24/11/1999,18896.21,6561.76,1417.08
25/11/1999,18721.78,6682.76,1417.08
26/11/1999,18914.5,6684.79,1416.62
29/11/1999,18850.27,6692.31,1407.83
